ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,Class
16,0,0,6,0,38,21,0,45,6,5,0,0,2,12,0,744,0,6,1,0,0,0,8,0,11,9,0,7,0,4,0,0,0,4,5868,38,146,0,0,39,0,1,0,1,0,0,1,0,0,0,0,5,350,0,0,0,0,0,1,0,0,0,0,0,10,0,0,140008,38,864,0,9,0,0,0,0,0,32,0,0,0,0,0,8,18,23768,0,0,4,0,0,0,0,0,95,5,2,0,0,2,0,855,0,7,0,0,5336,0,0,0,0,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,12,12,0,0,0,19666,0,50,0,0,0,8,21,277,1636,19657,0,0,0,0,1,0,3,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39,20,283,6,0,0,282,0,397,0,0,0,125,13,0,0,0,0,0,0,0,0,0,835,1,0,0,0,9,0,0,0,0,2,138,19,0,0,1,0,0,0,0,0,4972,1,0,1157,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,16,365,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,1,1,0,19,0,0,0,0,1,42,264,0,19,12,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2296,142,3
16,0,0,6,0,38,17,0,44,6,5,0,0,2,12,0,742,0,6,1,0,0,0,8,0,11,9,0,7,0,3,0,0,0,4,4623,38,144,0,0,39,0,1,0,1,0,0,1,0,0,0,0,4,379,0,0,0,0,0,1,0,0,0,0,0,10,0,0,130573,38,850,0,8,0,0,0,0,0,28,0,0,0,0,0,8,18,22797,0,0,4,0,0,0,0,0,91,5,2,0,0,2,0,845,0,7,0,0,3314,0,0,0,0,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,12,12,0,0,0,18900,0,53,0,0,0,6,19,274,1249,18891,0,0,0,0,1,0,3,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39,20,275,6,0,0,274,0,388,0,0,0,114,10,0,0,0,0,0,0,0,0,0,828,1,0,0,0,9,0,0,0,0,1,139,17,0,0,1,0,0,0,0,0,4754,1,0,757,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,14,363,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,1,1,0,17,0,0,0,0,1,42,202,0,18,12,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,126,3
3,0,0,2,0,13,3,0,9,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,2,0,13,6,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1229,13,37,0,4,0,0,0,0,0,7,0,0,0,0,0,1,6,557,0,0,2,0,0,0,0,0,11,0,1,0,0,2,0,11,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,91,0,29,0,0,0,0,3,27,6,106,0,0,0,0,1,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,77,2,0,0,88,0,154,0,0,0,25,3,0,0,0,0,0,0,0,0,0,37,1,0,0,0,2,0,0,0,0,1,93,15,0,0,0,0,0,0,0,0,227,0,0,796,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,361,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,3,0,0,0,0,1,15,73,0,4,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,265,149,3
13,0,0,4,0,46,12,0,35,17,3,0,0,2,20,0,696,0,6,2,0,0,0,8,0,11,0,0,5,0,1,0,7,0,14,2505,46,32,0,0,60,0,1,0,1,0,0,2,0,0,0,0,1,237,0,0,0,0,0,1,0,0,0,0,0,21,0,0,80613,46,789,0,2,0,0,0,0,0,26,0,0,0,0,0,9,23,14480,0,0,14,0,0,0,0,0,95,5,4,0,0,2,0,760,0,18,0,0,3306,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,12,12,0,0,0,10768,0,72,0,0,0,0,3,274,1186,10761,0,0,0,0,1,0,3,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,39,28,298,4,0,0,299,0,360,0,0,0,151,13,0,0,0,0,0,0,0,0,0,774,1,0,0,0,10,0,0,0,0,1,140,33,0,0,0,0,0,0,0,0,4255,1,0,1587,13,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,7,13,361,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1,1,1,0,1,0,0,0,0,1,60,159,0,3,14,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970,126,3
3,0,0,2,0,13,3,0,9,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,0,13,6,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,403,13,34,0,3,0,0,0,0,0,6,0,0,0,0,0,1,3,102,0,0,2,0,0,0,0,0,9,0,1,0,0,2,0,10,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,85,0,27,0,0,0,0,3,27,6,100,0,0,0,0,1,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,76,2,0,0,90,0,145,0,0,0,26,3,0,0,0,0,0,0,0,0,0,37,1,0,0,0,2,0,0,0,0,1,95,15,0,0,0,0,0,0,0,0,47,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,2,0,0,0,0,1,15,73,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,143,3
0,0,0,2,0,9,2,0,8,0,2,0,0,0,2,0,14,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,6,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1022,9,33,0,1,0,0,0,0,0,7,0,0,0,0,0,1,6,481,0,0,0,0,0,0,0,0,8,0,2,0,0,2,0,7,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,0,22,0,0,0,0,3,26,4,53,0,0,0,0,1,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,60,2,0,0,77,0,105,0,0,0,20,2,0,0,0,0,0,0,0,0,0,34,1,0,0,0,2,0,0,0,0,0,89,16,0,0,0,0,0,0,0,0,213,0,0,768,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,9,110,0,1,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241,6,3
1,0,0,4,0,36,16,0,35,0,2,0,0,2,5,0,666,0,6,2,0,0,0,8,0,11,0,0,4,0,1,0,1,0,3,4923,36,6,0,0,25,0,1,0,1,0,0,1,0,0,0,0,1,360,0,0,0,0,0,1,0,0,0,0,0,6,0,0,129467,36,744,0,1,0,0,0,0,0,26,0,0,0,0,0,9,21,22584,0,0,3,0,0,0,0,0,93,5,2,0,0,2,0,695,0,0,0,0,3385,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,12,12,0,0,0,18851,0,42,0,0,0,0,3,269,1210,18837,0,0,0,0,1,0,3,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,32,10,245,4,0,0,265,0,273,0,0,0,109,6,0,0,0,0,0,0,0,0,0,732,1,0,0,0,10,0,0,0,0,0,138,15,0,0,0,0,0,0,0,0,3626,1,0,774,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,15,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,1,1,1,0,0,0,0,0,0,1,39,131,0,2,14,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1937,29,3
1,0,0,2,0,11,2,0,16,0,2,0,0,0,2,0,14,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,6,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,135,11,38,0,1,0,0,0,0,0,5,0,0,0,0,0,1,3,20,0,0,0,0,0,0,0,0,7,0,2,0,0,2,0,15,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,31,0,0,0,0,3,30,4,43,0,0,0,0,1,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,3,78,2,0,0,94,0,265,0,0,0,22,5,0,0,0,0,0,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,93,18,0,0,0,0,0,0,0,0,26,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,1,0,0,0,0,0,0,1,11,112,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,26,3
3,0,0,2,0,13,3,0,9,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,2,0,13,6,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1225,13,37,0,4,0,0,0,0,0,7,0,0,0,0,0,1,6,550,0,0,2,0,0,0,0,0,11,0,1,0,0,2,0,11,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,91,0,29,0,0,0,0,3,27,6,106,0,0,0,0,1,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,78,2,0,0,90,0,155,0,0,0,27,3,0,0,0,0,0,0,0,0,0,37,1,0,0,0,2,0,0,0,0,1,95,15,0,0,0,0,0,0,0,0,227,0,0,796,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,361,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,3,0,0,0,0,1,15,73,0,4,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,149,3
0,0,0,2,0,8,2,0,15,0,2,0,0,0,2,0,14,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,5,0,4,0,1,0,0,4,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1762,8,67,0,1,0,0,0,0,0,22,0,0,0,0,0,1,9,590,0,0,0,0,0,0,0,0,14,0,8,0,0,2,0,14,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,134,0,46,0,0,0,0,3,22,7,145,0,0,0,0,1,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,70,2,0,0,127,0,143,0,0,0,67,5,0,0,0,0,0,0,0,0,0,41,1,0,0,0,2,0,0,0,0,0,88,53,0,0,0,0,0,0,0,0,250,0,0,924,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,1,8,224,0,1,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,17,3
